1080;NetStar, Inc.
1081;Semaphore Communications, Corp.
1082;Casio Computer Co., Ltd.
1083;CSIR
1084;APOGEE Communications
1085;Information Management Company
1086;Wordlink, Inc.
1087;PEER
1088;Telstra Corp
1089;Net X, Inc.
1090;PNC PLC
1091;DanaSoft, Inc.
1092;Yokogawa-Hewlett-Packard
1093;Citem
1094;Link Telecom, Ltd.
1095;Xirion bv
1096;Centigram Communications, Corp.
1097;Gensym Corp.
1098;Apricot Computers, Ltd.
1099;CANAL+
1100;Cambridge Technology Partners
1101;MoNet Systems, Inc.
1102;Metricom, Inc.
1103;Xact, Inc
1104;Brave Software, Inc.
1105;NetCell Systems, Inc.
1106;Uni-QLennart Norlanderlennart.norlander&uniq.se
1107;DISA Space Systems Development Division
1108;INTERSOLV
1109;Vela Research, Inc.
1110;Tetherless Access, Inc.
1111;Magistrat Wien, AT
1112;Franklin Telecom, Inc.
1113;EDA Instruments, Inc.
1114;EFI Electronics, Corporation
1115;GMD
1116;Voicetek, Corp
1117;Avanti Technology, Inc.
1118;ATLan LTD
1119;Lehman Brothers
1120;LAN-hopper Systems, Inc.
1121;Web-Systems
1122;Piller GmbH
1123;Engenio Information Technologies, Inc.
1124;NetSpan, Corp.
1125;Nielsen Media Research
1126;Sterling Software
1127;Applied Network Technology, Inc.
1128;Union Pacific Railroad
1129;Tec Corporation
1130;Datametrics Systems, Corporation Karl S.
1131;Intersection Development Corporation Michael
1132;BACS Limited, GB
1133;Engage Communication
1134;Fastware, S.A.
1135;LONGSHINE Electronics Corp.
1136;BOW Networks, Inc.
1137;emotion, Inc.
1138;Rautaruukki steel factory, Information systems
1139;EMC Corp
1140;University of West England
1141;Com21
1142;Compression Tehnologies Inc.
1143;Buslogic Inc.
1144;Firefox Corporation
1145;Mercury Communications Ltd
1146;COMPUTER PROTOCOL MALAYSIA SDN. BHD.
1147;Institute for Information Industry
1148;Pacific Electric Wire & Cable Co. Ltd.
1149;MPR Teltech Ltd
1150;P-COM, Inc
1151;Anritsu Corporation
1152;SPYRUS
1153;NeTpower, Inc.
1154;Diehl ISDN GmbH
1155;CARNet
1156;AS-TECH
1157;SG2 Innovation et Produits
1158;CellAccess Technology, Inc.
1159;Bureau of Meteorology
1160;ELTRAX
1161;Thames Water Utilities Limited
1162;Micropolis, Corp.
1163;Integrated Systems Technology
1164;Brite Voice Systems, Inc.
1165;Associated Grocer
1166;General Instrument
1167;Stanford Telecom
1168;ICOM Informatique
1169;MPX Data Systems Inc.
1170;Syntellect
1171;Polyhedra Ltd (formerly 'Perihelion Technology Ltd')
1172;Shoppers Drug Mart
1173;Apollo Travel Services Judith Williams-Murphy
1174;Time Warner Cable, Inc.
1175;American Technology Labs Inc.
1176;Dow Jones & Company, Inc.
1177;FRA
1178;Equitable Life Assurance Society
1179;Smith Barney Inc.
1180;Compact Data Ltd
1181;I.Net Communications
1182;Yamaha Corporation
1183;Illinois State University
1184;RADGuard Ltd.
1185;Calypso Software Systems, Inc.
1186;ACT Networks Inc.
1187;Kingston Communications
1188;Incite
1189;VVNET, Inc.
1190;Ontario Hydro
1191;CS-Telecom
1192;ICTV
1193;CORE International Inc.
1194;Mibs4You
1195;ITK
1196;Network Integrity, Inc.
1197;BlueLine Software, Inc.
1198;Migrant Computing Services,Inc.
1199;Linklaters & Paines
1200;EJV Partners, L.P.
1201;Guardeonic Solutions Ltd.
1202;VARCOM Corporation
1203;Equitel
1204;The Southern Company
1205;Dataproducts Corporation
1206;National Electrical Manufacturers Association (NEMA)
1207;RISCmanagement, Inc.
1208;GVC Corporation
1209;timonWare Inc.
1210;Capital Resources Computer Corporation
1211;Storage Technology Corporation
1212;Tadiran Telecom TTL.
1213;NCP
1214;Operations Control Systems (OCS)
1215;The NASDAQ Stock Market Inc.
1216;Tiernan Communications, Inc.
1217;Goldman, Sachs Company
1218;Advanced Telecommunications Modules Ltd
1219;Phoenix Data Communications
1220;Quality Consulting Services
1221;MILAN
1222;Instrumental Inc.
1223;Yellow Technology Services Inc.
1224;Mier Communications Inc.
1225;Cable Services Group Inc.
1226;Forte Networks Inc.
1227;American Management Systems, Inc.
1228;Choice Hotels Intl.
1229;SEH Computertechnik Gm Rainer Ellerbrake
1230;McAFee Associates Inc.
1231;Network Intelligent Inc.
1232;Luxcom Technologies, Inc.
1233;ITRON Inc.
1234;Linkage Software Inc.
1235;Spardat AG
1236;VeriFone Inc.
1237;Revco D.S., Inc.
1238;HRB Systems, Inc.
1239;Litton Fibercom
1240;Silex Technology America, Inc.  (formerly 'XCD, Incorporated')
1241;ProsjektLeveranser AS
1242;Halcyon Inc.
1243;SBB
1244;LeuTek
1245;Zeitnet, Inc
1246;Visual Networks, Inc.
1247;Coronet Systems
1248;SEIKO EPSON CORPORATION
1249;DnH Technologies
1250;Deluxe Data
1251;Michael A. Okulski Inc.
1252;Saber Software Corporation
1253;Mission Systems, Inc.
1254;Siemens Plessey Electronics Systems
1255;Applied Communications Inc,
1256;Transaction Technology, Inc.
1257;HST Ltd
1258;Michigan Technological University Onwuka
1259;Next Level Communications
1260;Instinet Corp.
1261;Analog & Digital Systems Ltd.
1262;Ansaldo Trasporti SpA
1263;ECCI
1264;Imatek Corporation
1265;PTT Telecom bv
1266;Data Race, Inc.
1267;Network Safety Group, Inc.
1268;Application des Techniques Nouvelles en Electronique
1269;MFS Communications Company
1270;Information Services Division
1271;Ciena Corporation
1272;Fujitsu Nexion
1273;Standard Networks, Inc
1274;Scientific Research Corporation
1275;micado SoftwareConsult GmbH
1276;Concert Management Services, Inc.
1277;University of Delaware
1278;Bias Consultancy Ltd.
1279;Micromuse Inc.
1280;Translink Systems
1281;PI-NET
1282;Amber Wave Systems
1283;Superior Electronics Group Inc.
1284;Network Telemetrics Inc
1285;BSW-Data
1286;ECI Telecom Ltd.
1287;BroadVision
1288;ALFA, Inc.
1289;TELEFONICA SISTEMAS, S.A.
1290;Image Sciences, Inc.
1291;MITSUBISHI ELECTRIC INFORMATION NETWORK CORPORATION (MIND)
1292;Central Flow Management Unit
1293;Woods Hole Oceanographic Institution
1294;Raptor Systems, Inc.
1295;TeleLink Technologies Inc.
1296;First Virtual Corporation
1297;Network Services Group
1298;SilCom Manufacturing Technology Inc.
1299;NETSOFT Inc.
1300;Fidelity Investments
1301;Telrad Telecommunications
1302;VERITAS Software Corp.
1303;LeeMah DataCom Security Corporation
1304;Racemi, Inc.
1305;USAir, Inc
1306;Jet Propulsion Laboratory
1307;ABIT Co
1308;Dataplex Pty. Ltd.
1309;Creative Interaction Technologies, Inc.
1310;AimNet Solutions
1311;Unassigned
1312;Klos Technologies, Inc.
1313;ACOTEC
1314;Datacomm Management Sciences Inc.
1315;MG-SOFT d.o.o.
1316;Plessey Tellumat SA
1317;PaineWebber, Inc.
1318;DATASYS Ltd.
1319;QVC Inc.
1320;IPL Systems
1321;Pacific Micro Data, Inc.
1322;DeskNet Systems, Inc
1323;TC Technologies
1324;Racotek, Inc.
1325;CelsiusTech AB
1326;Xing Technology Corp.
1327;dZine n.v.
1328;Electronic merchant Services, Inc.
1329;Linmor Information Systems Management, Inc.
1330;ABL Canada Inc.
1331;University of Coimbra
1332;Iskratel, Ltd., Telecommunications Systems
1333;ISA Co.,Ltd.
1334;CONNECT, Inc.
1335;Digital Video
1336;InterVoice, Inc.
1337;Liveware Tecnologia a Servico a Ltda
1338;Precept Software, Inc.
1339;Heroix Corporation
1340;Holland House B.V.
1341;Dedalus Engenharia S/C Ltda
1342;GEC ALSTHOM I.T.
1343;Deutsches Elektronen-Synchrotron
1344;Avotus Corporation
1345;Dacoll Ltd
1346;NetCorp Inc.
1347;KYOCERA Corporation
1348;The Longaberger Company
1349;ILEX
1350;Conservation Through Innovation, Limited
1351;SeeBeyond Technology Corporation
1352;Multex Systems, Inc.
1353;Gambit Communications, Inc.
1354;Central Data Corporation
1355;CompuCom Systems, Inc.
1356;Generex Systems GMBH
1357;Periphonics Corporation
1358;Freddie Mac
1359;Digital Equipment bv
1360;PhoneLink plc
1361;Voice-Tel Enterprises, Inc.
1362;AUDILOG
1363;SanRex Corporation
1364;Chloride
1365;GA Systems Ltd
1366;Microdyne Corporation
1367;Boston College
1368;Orange (formerly 'France Telecom')
1369;Stonesoft Corp
1370;A. G. Edwards & Sons, Inc.
1371;Attachmate Corp.
1372;LSI Logic
1373;interWAVE Communications, Inc.
1374;mdl-Consult
1375;Frobbit AB (formerly 'Firma PAF')
1376;Nashoba Networks Inc
1377;Comedia Information AB
1378;Harvey Mudd College
1379;First National Bank of Chicago
1380;Department of National Defence (Canada)
1381;CBM Technologies, Inc.
1382;InterProc Inc.
1383;Glenayre R&D Inc.
1384;Telenet GmbH Kommunikationssysteme
1385;Softlab GmbH
1386;Storage Computer Corporation
1387;CellStack Systems Ltd
1388;Viewgate Networks
1389;Simple Network Magic Corporation
1390;Stallion Technologies Pty Ltd
1391;Loan System
1392;DLR - Deutsche Forschungsanstalt fuer Luft- und Raumfahrt e.V.
1393;ICRA, Inc.
1394;Probita
1395;NEXOR Ltd
1396;American Internation Facsimile Products
1397;Tellabs
1398;DATAX
1399;IntelliSys Corporation
1400;Sandia National Laboratories
1401;Synerdyne Corp.
1402;UNICOM Electric, Inc.
1403;Central Design Systems Inc.
1404;The Silk Road Group, Ltd.
1405;Positive Computing Concepts
1406;First Data Resources
1407;INETCO Systems Limited
1408;NTT Mobile Communications Network Inc.
1409;Target Stores
1410;Advanced Peripherals Technologies, Inc.
1411;Juniper Networks/Funk Software
1412;DunsGate, a Dun and Bradstreet Company
1413;AFP
1414;VertexRSI, Controls and Structures
1415;The Williams Companies, Inc.
1416;ASP Technologies, Inc.
1417;Philips Communication Systems
1418;Dataprobe Inc.
1419;ASTROCOM Corp.
1420;CSTI(Communication Systems Technology, Inc.)
1421;Sprint
1422;Syntax
1423;LIGHT-INFOCON
1424;Performance Technology, Inc.
1425;CXR
1426;Amir Technology Labs
1427;ISOCOR
1428;Array Technology Corportion
1429;Scientific-Atlanta, Inc.
1430;GammaTech, Inc.
1431;Telkom SA Limited
1432;CIREL SYSTEMES
1433;Redflex Limited Australia
1434;Hermes - Enterprise Messaging LTD
1435;Acacia Networks Inc.
1436;NATIONAL AUSTRALIA BANK Ltd.
1437;SineTec Technology Co.,Ltd.
1438;Applied Innovation Inc.
1439;Arizona State University
1440;Xionics Document Technologies, Inc.
1441;Southern Information System Inc.
1442;Nebula Consultants Inc.
1443;SITRE, SA
1444;Paradigm Technology Ltd
1445;Telub AB
1446;Virginia Polytechnic Institute and State University
1447;Martis Oy
1448;ISKRA TRANSMISSION
1449;QUALCOMM Incorporated
1450;AOL / Netscape Communications Corp.
1451;BellSouth Wireless, Inc.
1452;NUKO Information Systems, Inc.
1453;IPC Information Systems, Inc.
1454;Estudios y Proyectos de Telecomunicacion, S.A.
1455;Winstar Wireless
1456;Terayon Corp.
1457;CyberGuard CorporationDavid Rhein
1458;AMCC
1459;Jupiter Technology, Inc.
1460;Delphi Internet Services
1461;Kesmai Corporation
1462;Compact Devices, Inc.
1463;OPTIQUEST
1464;Loral Defense Systems-Eagan
1465;OnRamp Technologies
1466;Mark Wahl
1467;Loran International Technologies, Inc.
1468;S & S International PLC
1469;Atlantech Technologies Ltd.
1470;IN-SNEC
1471;Melita International Corporation
1472;Sharp Laboratories of America
1473;Groupe Decan
1474;Spectronics Micro Systems Limited
1475;varetis COMMUNICATIONS GmbH
1476;ION Networks, Inc.
1477;Telegate GlobalAccess Technology Ltd.
1478;Merrill Lynch & Co., Inc.
1479;JCPenney Co., Inc.
1480;The Torrington Company
1481;GS-ProActive
1482;BarcoNet
1483;vortex Computersysteme GmbH
1484;DataFusion Systems (Pty) Ltd
1485;Allen & Overy
1486;Atlantic Systems Group
1487;Kongsberg Informasjonskontroll AS
1488;ELTECO a.s.
1489;Schlumberger Limited
1490;CNI Communications Network International GmbH
1491;M&C Systems, Inc.
1492;OM Systems International (OMSI) Mats
1493;DAVIC (Digital Audio-Visual Council) Richard
1494;ISM GmbH
1495;E.F. Johnson Co.
1496;Baranof Software, Inc.
1497;University of Texas Houston
1498;Ukiah Software Solutions/EDS/HDS
1499;STERIA
1500;ATI Australia Pty Limited
1501;The Aerospace Corporation Michael
1502;Orckit Communications Ltd.
1503;Tertio Limited
1504;Frequentis Comsoft GmbH (formerly 'Comsoft Solutions GmbH')
1505;Power Center Software LLC
1506;Technologic, Inc.
1507;Vertex Data Science Limited
1508;ESIGETEL
1509;Illinois Business Training Center Weixiong
1510;Arris Networks, Inc.
1511;TeamQuest Corporation
1512;Sentient Networks
1513;Skyrr hf.
1514;Tecnologia y Gestion de la Innovacion
1515;Connector GmbH
1516;Kaspia Systems, Inc.
1517;SmithKline Beecham
1518;NetCentric Corp.
1519;ATecoM GmbH
1520;Citibank Canada
1521;MMS (Matra Marconi Space)
1522;Intermedia Communications, Inc.
1523;School of Computer Science, University Science of Malaysia
1524;University of Limerick
1525;ACTANE
1526;Collaborative Information Technology Research Institute(CITRI)
1527;Intermedium A/S
1528;ANS CO+RE Systems, Inc.
1529;UUNET Technologies, Inc.
1530;Telesciences, Inc.
1531;QSC Audio Products
1532;Australian Department of Employment, Education and Training
1533;Network Media Communications Ltd.
1534;Sodalia
1535;Innovative Concepts, Inc.
1536;Japan Computer Industry Inc.
1537;Telogy Networks, Inc.
1538;Merck & Company, Inc.
1539;GeoTel Communications Corporation
1540;Sun Alliance (UK)
1541;AG Communication Systems
1542;Pivotal Networking, Inc.
1543;TSI TelSys Inc.
1544;Harmonic Systems Incorporated
1545;ASTRONET Corporation
1546;Frontec
1547;NetVision
1548;FlowPoint Corporation
1549;Allied Data Technologies
1550;Nuera Communication Inc.
1551;Radnet Ltd.
1552;Océ Technologies BV
1553;Air France
1554;Communications & Power Engineering, Inc.
1555;Charter Systems
1556;Sonus Networks, Inc.
1557;Paragon Networks International
1558;Skog-Data AS
1559;mitec a/s
1560;THOMSON-CSF / Departement Reseaux d'Entreprise
1561;Ipsilon Networks, Inc.
1562;Kingston Technology Company
1563;Harmonic Lightwaves
1564;InterActive Digital Solutions
1565;Coactive Aesthetics, Inc.
1566;Tech Data Corporation
1567;Z-Com
1568;COTEP
1569;Raytheon Company
1570;Telesend Inc.
1571;NCC
1572;Forte Software, Inc.
1573;McAfee (formerly 'Secure Computing Corporation')
1574;BEZEQ
1575;TU Braunschweig
1576;Stac Inc.
1577;StarNet Communications
1578;Universidade do Minho
1579;Department of Computer Science, University of Liverpool
1580;Tekram Technology, Ltd.
1581;RATP
1582;Rainbow Diamond Limited
1583;Magellan Communications, Inc
1584;Bay Networks Incorporated
1585;Quantitative Data Systems (QDS)
1586;ESYS Limited
1587;Switched Network Technologies (SNT)
1588;Brocade Communications Systems, Inc.
1589;Computer Resources International A/S (CRI)
1590;Luchtverkeersleiding Nederland
1591;GTIL
1592;XactLabs Corporation
1593;Quest Software, Inc. (formerly 'NetPro Computing, Inc.')
1594;TELESYNC
1595;ewt breitbandnetze gmbh
1596;INS GmbH
1597;Distributed Processing Technology
1598;Tivoli Systems Inc.
1599;Network Management Technologies
1600;SIRTI
1601;TASKE Technology Inc.
1602;CANON Inc.
1603;Systems and Synchronous, Inc.
1604;XFER International
1605;Scandpower A/S
1606;Consultancy & Projects Group srl
1607;STS Technologies, Inc.
1608;Mylex Corporation
1609;CRYPTOCard Corporation
1610;LXE, Inc.
1611;BDM International, Inc.
1612;Spacenet Inc.
1613;Datanet GmbH
1614;Opcom, Inc.
1615;Mlink Internet Inc.
1616;SR-Telecom Inc.
1617;Net Partners Inc.
1618;Peek Traffic - Transyt Corp.
1619;Comverse Information Systems
1620;Data Comm for Business, Inc.
1621;CYBEC Pty. Ltd.
1622;Mitsui Knowledge Industry Co.,Ltd.
1623;Tech Laboratories, Inc.
1624;Blockade Systems Corp.
1625;Nixu Oy
1626;Australian Software Innovations (Services) Pty. Ltd.
1627;Omicron Telesystems Inc.
1628;DEMON Internet Ltd.
1629;PB Farradyne, Inc.
1630;Telos Corporation Sharon
1631;Manage Information Technologies
1632;Harlow Butler Broking Services Ltd.
1633;Eurologic Systems Ltd
1634;Telco Research Corporation
1635;Mercedes-Benz AG
1636;HOB GmbH & Co. KG - HOB Germany
1637;NOAA
1638;Cornerstone Software
1639;Wink Communications
1640;Thomson Electronic Information Resources (TEIR)
1641;Saab Traffic Management
1642;KPMG
1643;Loral Federal Systems
1644;S.I.A.- Societa Interbancaria per l'Automazione
1645;United States Cellular Corp.
1646;AMPER DATOS S.A.
1647;Carelcomp Forest Oy
1648;Open Environment Australia
1649;Integrated Telecom Technology, Inc.
1650;Langner Gesellschaft fuer Datentechnik mbH
1651;Wayne State University
1652;SICC (SsangYong Information & Communications Corp.)
1653;THOMSON - CSF
1654;Teleconnect Dresden GmbH
1655;Panorama Software Inc.
1656;CompuNet Systemhaus GmbH
1657;JAPAN TELECOM CO.,LTD.
1658;TechForce Corporation
1659;Granite Systems Inc.
1660;Bit Incorporated
1661;Companhia de Informatica do Parana - Celepar
1662;Rockwell International Corporation
1663;Ancor Communications
1664;Royal Institute of Technology, Sweden (KTH)
1665;SUNET, Swedish University Network
1666;Sage Instruments, Inc.
1667;Candle Corporation
1668;CSO GmbH
1669;M3i Systems Inc.
1670;CREDINTRANS
1671;ADVA Optical Networking Ltd.
1672;Pierce & Associates
1673;RTS Wireless
1674;R.I.C. Electronics
1675;Amoco Corporation
1676;Qualix Group, Inc.
1677;Sahara Networks, Inc.
1678;Hyundai Electronics Industries Co.,Ltd.
1679;RICH, Inc.
1680;Amati Communications Corp.
1681;P.H.U. RysTECH
1682;Data Labs Inc.
1683;Occidental Petroleum Corporation
1684;Rijnhaave Internet Services
1685;Lynx Real-Time Systems, Inc.
1686;QA IT Services Ltd
1687;SofTouch Systems, Inc.
1688;Sonda S.A.
1689;McCormick Nunes Company
1690;Ume E5 Universitet
1691;NetiQ Corporation
1692;Starlight Networks
1693;Informacion Selectiva S.A. de C.V. ( Infosel )
1694;HCL Technologies Limited
1695;Maryville Data Systems, Inc
1696;EtherCom Corp
1697;MultiCom Software
1698;BEA Systems Ltd.
1699;Advanced Technology Ltd.
1700;Mobil Oil
1701;Arena Consulting Limited
1702;Netsys International (Pty) Ltd
1703;Titan Information Systems Corp.
1704;Cogent Data Technologies
1705;Reliasoft Corporation
1706;Midland Business Systems, Inc.
1707;Optimal Networks
1708;Gresham Computing plc
1709;Leidos, Inc. (formerly 'SAIC')
1710;Acclaim Communications
1711;BISS Limited
1712;Caravelle Inc.
1713;Diamond Lane Communications Corporation
1714;Infortrend Technology, Inc.
1715;Ardatis N.V (formerly 'Orda-B N.V.')
1716;Ariel Corporation
1717;Datalex Communications Ltd.
1718;Server Technology Inc.
1719;Unimax Systems Corporation
1720;DeTeMobil GmbH
1721;INFONOVA GmbH
1722;Kudelski SA
1723;Pronet GmbH
1724;Westell, Inc.
1725;Nupon Computing, Inc.
1726;Cianet Ind e Com Ltda (Cianet Networking)
1727;Aumtech of Virginia (amteva)
1728;CheongJo data communication, Inc.
1729;Genesys Telecommunications Laboratories Inc.(Genesys Labs.)
1730;Progress SoftwareAndrew Neumann
1731;ERICSSON FIBER ACCESS
1732;Open Access Pty Ltd
1733;Sterling Commerce
1734;Predictive Systems Inc.
1735;Architel Systems Corporation
1736;QWEST NMS
1737;Eclipse Technologies Inc.
1738;Navy
1739;Bindi Technologies, Pty Ltd
1740;Hallmark Cards Inc.
1741;Object Design, Inc.
1742;Unassigned
1743;Zenith Data Systems (ZDS)
1744;Gobi Corp.
1745;Universitat de Barcelona
1746;Institute for Simulation and Training (IST)
1747;US Agency for International Development
1748;Tut Systems, Inc.
1749;AnswerZ Pty Ltd (Australia)
1750;H.Bollmann Manufacturers Ltd (HBM)
1751;Lucent Technologies
1752;phase2 networks Inc.
1753;Unify Corporation
1754;Gadzoox Microsystems Inc.
1755;Network One, Inc.
1756;MuLogic b.v.
1757;Optical Microwave Networks, Inc.
1758;SITEL, Ltd.
1759;Cerg Finance
1760;American Internet Corporation
1761;PLUSKOM GmbH
1762;Dept. of Communications, Graz University of Technology
1763;EarthLink Inc.
1764;Real Soft, Inc
1765;Apex Voice Communications, Inc.
1766;National DataComm Corporation
1767;Telenor Conax AS
1768;Patton Electronics Company
1769;Digital Fairway Corporation
1770;BroadBand Technologies, Inc.
1771;Myricom
1772;DecisionOne
1773;Tandberg Television
1774;AUDITEC SA
1775;PC Magic
1776;Koninklijke Philips Electronics NV
1777;ORIGIN
1778;CSG Systems
1779;Alphameric Technologies Ltd
1780;NCR Austria Michael Ostendorf
1781;ChuckK, Inc.
1782;PowerTV, Inc.
1783;webMethods
1784;Enron Capitol & Trade Resources
1785;ORBCOMM
1786;Jw direct shop
1787;B.E.T.A.
1788;Healtheon
1789;Integralis Ltd.
1790;Folio Corporation
1791;ECTF
1792;WebPlanet
1793;nStor Corporation
1794;Deutsche Bahn AG
1795;Paradyne
1796;Nastel Technologies, Inc.
1797;Metaphase Technology, Inc.
1798;Zweigart & Sawitzki
1799;PIXEL
1800;WaveAccess Inc.
1801;The SABRE Group
1802;Redland Technology Corp.
1803;PBS
1804;Consensus Development Corporation
1805;SAGEM SA
1806;I-Cube Inc.
1807;INTRACOM S.A HELLENIC TELECOMMUNICATION AND ELECTRONICS INDUSTRY)
1808;Aetna, Inc.
1809;Dow Jones Markets, Inc.
1810;Czech Railways s.o. CITJaroslav Militky
1811;Scan-Matic A/S
1812;DECISION Europe Joel CHOTARD
1813;VTEL Corporation
1814;Bloomberg, L.P.
1815;Verint Systems, Inc (formerly Witness Systems, Inc)
1816;Rose-Hulman Institute of Technology
1817;Aether Technologies
1818;Infonet Software SolutionsDavid Hauck
1819;CSTI (Compagnie des Signaux / Technologies Informatiques)Mr Camille Breeus
1820;LEROY MERLINRIGAULT Alain
1821;Total Entertainment Network
1822;Open Port Technology
1823;Mikroelektronik Anwendungszentrum Hamburg GmbHZ
1824;International Management Consulting, Inc.
1825;Fore Systems, Inc.
1826;MTech Systems
1827;RxSoft Ltd.Timothy Madden
1828;Dept. Computer Studies, Loughborough University
1829;Beta80 S.p.A.
1830;Galiso Incorporated
1831;S2 Systems, Inc.
1832;Optivision, Inc.
1833;Countrywide Home Loans
1834;OA Laboratory Co., Ltd.
1835;SDX Business Systems Ltd
1836;West End Systems Corp.
1837;DK Digital Media
1838;Westel
1839;Fujitsu Service Limited
1840;Inmarsat
1841;TIMS Technology Ltd
1842;CallWare Technologies
1843;NextLink, L.L.C.
1844;TurnQuay Solutions Limited
1845;Accusort Systems Inc
1846;Deutscher Bundestag
1847;Joint Research Centre
1848;FaxSav
1849;Chevy Chase Applications Design
1850;Bank Brussel Lambert (BBL)
1851;OutBack Resource Group, Inc.
1852;Screen Subtitling Systems Ltd
1853;Cambridge Parallel Processing Ltd
1854;Boston University
1855;News Digital Systems Ltd
1856;NuTek 2000, Inc.
1857;Overland Mobile Communication AB
1858;Axon IT AB
1859;Gradient Medical Systems
1860;WaveSpan Corporation
1861;Net Research, Inc.
1862;Browncroft Community Church
1863;Net2Net Corporation
1864;US Internet
1865;Absolute Time
1866;VPNet
1867;NTech
1868;Nippon Unisoft Corporation
1869;Optical Transmission Labs, Inc.
1870;CyberCash, Inc.
1871;NetSpeed, Inc.
1872;Alteon Networks, Inc.
1873;Internet Middleware Corporation
1874;ISOnova GmbH
1875;Amiga IOPS Project
1876;Softbank Services Group
1877;Sourcecom Corporation
1878;Telia Promotor AB
1879;HeliOss Communications, Inc.
1880;Optical Access International, Inc.
1881;MMC Networks, Inc.
1882;Lanyon Ltd.
1883;Rubico
1884;Quantum Telecom Solutions, Inc.
1885;Archinet
1886;i-cubed Ltd.
1887;Albis Technologies Ltd. (formerly 'Siemens Switzerland Ltd.')
1888;GigaLabs, Inc.
1889;MET Matra-Ericsson
1890;Red Lion Controls (JBM Electronics)
1891;OPTIM Systems, Inc.
1892;Software Brewery
1893;WaveLinQ
1894;Siemens ICN
1895;IEX Corporation
1896;TrueTime
1897;HT Communications Inc.
1898;Avantcomp Oy
1899;InfoVista
1900;Openwave Systems, Inc.
1901;Sea Wonders
1902;HeadStart Enterprise
1903;B-SMART Inc.
1904;ISMA Ltd
1905;3DV Technology, Inc.
1906;StarCom Technologies Inc.
1907;L.L.Bean
1908;NetIcs Inc.
1909;Infratec plus GmbH
1910;3edges
1911;GISE mbHVolkmar Brisse / Hans-Jurgen Laub
1912;lan & pc services
1913;RedPoint Software Corporation
1914;Atempo Inc
1915;I-95-CC
1916;Extreme Networks
1917;Village of Rockville Centre
1918;Swichtec Power Systems
1919;Deutscher Wetterdienst
1920;Bluebird Software
1921;Svaha Interactive Media, Inc.
1922;Sully Solutions
1923;Blue Line
1924;Castleton Network Systems Corp Glen Tracey tracey&castleton.com
1925;Visual Edge Software Ltd.
1926;NetGuard Technologies, Inc.
1927;SoftSell, Inc.
1928;MARNE SOFTWARE
1929;Cadia Networks, Inc.
1930;Milton
1931;Del Mar Solutions, Inc.
1932;KUMARAN SYSTEMS
1933;Equivalence
1934;Homewatch International, Inc.
1935;John Rivers
1936;Remark Services, Inc.
1937;Deloitte & Touche Consulting Group
1938;Flying Penguin Productions
1939;The Matrix
1940;Eastern Computers, Inc.
1941;Princeton BioMedica Inc.
1942;SanCom Technology, Inc.
1943;National Computing Centre Ltd.
1944;Aval Communications
1945;WORTEC SearchNet CO.
1946;Dogwood Media
1947;Allied Domecq
1948;Telesoft Russia
1949;UTStarcom, Inc.
1950;comunit
1951;Traffic Sofware Ltd
1952;Qualop Systems Corp
1953;Vinca Corporation
1954;AMTEC spa
1955;GRETACODER Data Systems AG
1956;KMSystems, Inc.
1957;GEVA
1958;Red Creek Communications, Inc.
1959;BORG Technology Inc.
1960;Concord Electronics
1961;Richard Ricci DDS
1962;Link International Corp.
1963;Intermec Technologies Corp.
1964;OPTIMUM Data AG
1965;DMCNW
1966;Perle Systems Limited
1967;inktomi corporation
1968;TELE-TV Systems, L.P.
1969;Fritz-Haber-Institut
1970;mediaone.net
1971;SeaChange International Peter H.
1972;CASTON Corporation
1973;Local Net
1974;JapanNet
1975;NabiscoKen ChristChristK&nabisco.com
1976;micrologica GmbH
1977;Network Harmoni, Inc.
1978;SITA ADS
1979;Global Maintech Corporation
1980;Tele2 AB
1981;EMC CLARiiON Advanced Storage Solutions
1982;ITS Corporation
1983;CleverSoft, Inc.
1984;The Perseus Group, Inc.
1985;Joe's WWW Pages
1986;Everything Internet Store
1987;Numara Software, Inc
1988;Lycoming County PA
1989;Statens Institutions styrelse SiS
1990;INware Solutions Inc.
1991;Brocade Communication Systems, Inc. (formerly 'Foundry Networks, Inc.')
1992;Deutsche Bank
1993;Xyratex
1994;Bausch Datacom B.V.
1995;Advanced Radio Telecom (ART)
1996;Copper Mountain Communications Inc.
1997;PlaNet Software Inc.
1998;Carltan Computer Corporation
1999;Littva Mitchell, Inc.
2000;TIBCO Inc.
2001;Oki Data Corporation
2002;GoTel
2003;Adobe Systems Incorporated
2004;Sentricity
2005;Aeroports De Paris
2006;ECONZ Ltd
2007;TELDAT, S.A.
2008;Offset Info Service srl
2009;A. J. Boggs & Company
2010;Stale Odegaard AS
2011;HUAWEI Technology Co.,Ltd
2012;nVent, Schroff GmbH
2013;Rehabilitation Institute of Chicago Angie
2014;ADC Telecommunications, Inc.
2015;SYSTOR AG
2016;GraIyMage, Inc.
2017;Symicron Computer Communications Ltd.
2018;Scandorama AB
2019;I-NET
2020;Xland, Ltd.
2021;U.C. Davis, ECE Dept. Tom
2022;CANARY COMMUNICATIONS, Inc.
2023;NetGain
2024;West Information Publishing Group
2025;Deutsche Bundesbank
2026;Broadxent, Inc
2027;Gauss Interprise AG
2028;Aldiscon
2029;Vivid Image
2030;AfriQ*Access, Inc.
2031;Reliant Networks Corporation Steven
